data_as_of,start_date,end_date,group,state,sex,age_group,covid_19_deaths,total_deaths,pneumonia_deaths,pneumonia_and_covid_19_deaths,influenza_deaths,pneumonia_influenza_or_covid
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,15-24 years,67.0,3276,84.0,36.0,0.0,117.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,18-29 years,120.0,5582,151.0,63.0,0.0,213.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,25-34 years,207.0,6443,239.0,110.0,0.0,343.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,30-39 years,331.0,7740,357.0,174.0,11.0,525.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,35-44 years,515.0,9195,570.0,298.0,17.0,803.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,40-49 years,865.0,11726,951.0,525.0,20.0,1310.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,45-54 years,1379.0,16353,1487.0,824.0,32.0,2072.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,50-64 years,4347.0,47501,5046.0,2622.0,99.0,6861.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,55-64 years,3506.0,37797,4138.0,2120.0,78.0,5595.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,65-74 years,6033.0,59671,6927.0,3523.0,109.0,9535.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,75-84 years,7349.0,70402,7809.0,3894.0,141.0,11397.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,All Sexes,85 years and over,7787.0,76372,6860.0,3138.0,119.0,11623.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,All Ages,14234.0,146404,15331.0,7928.0,225.0,21845.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,Under 1 year,10.0,1040,14.0,0.0,0.0,24.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,0-17 years,31.0,1922,45.0,0.0,0.0,72.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,1-4 years,0.0,188,0.0,0.0,0.0,16.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,5-14 years,0.0,310,13.0,0.0,0.0,16.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,15-24 years,37.0,2397,46.0,17.0,0.0,66.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,18-29 years,66.0,4034,86.0,34.0,0.0,119.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,25-34 years,123.0,4463,151.0,71.0,0.0,205.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,30-39 years,194.0,5154,217.0,108.0,0.0,306.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,35-44 years,306.0,5937,331.0,179.0,0.0,464.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,40-49 years,547.0,7419,571.0,327.0,13.0,803.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,45-54 years,840.0,10195,861.0,505.0,15.0,1211.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,50-64 years,2577.0,28815,2833.0,1541.0,41.0,3907.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,55-64 years,2086.0,22814,2329.0,1241.0,34.0,3205.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,65-74 years,3499.0,34032,4018.0,2091.0,56.0,5476.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,75-84 years,4024.0,35832,4379.0,2266.0,64.0,6197.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Male,85 years and over,3296.0,29196,3182.0,1553.0,42.0,4965.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,All Ages,12651.0,135858,12852.0,6026.0,292.0,19751.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,Under 1 year,0.0,844,13.0,0.0,0.0,20.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,0-17 years,22.0,1346,37.0,0.0,0.0,60.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,1-4 years,0.0,166,0.0,0.0,0.0,16.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,5-14 years,0.0,205,13.0,0.0,0.0,19.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,15-24 years,30.0,879,38.0,19.0,0.0,51.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,18-29 years,54.0,1548,65.0,29.0,0.0,94.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,25-34 years,84.0,1980,88.0,39.0,0.0,138.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,30-39 years,137.0,2586,140.0,66.0,0.0,219.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,35-44 years,209.0,3258,239.0,119.0,10.0,339.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,40-49 years,318.0,4307,380.0,198.0,0.0,507.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,45-54 years,539.0,6158,626.0,319.0,17.0,861.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,50-64 years,1770.0,18686,2213.0,1081.0,58.0,2954.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,55-64 years,1420.0,14983,1809.0,879.0,44.0,2390.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,65-74 years,2534.0,25639,2909.0,1432.0,53.0,4059.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,75-84 years,3325.0,34570,3430.0,1628.0,77.0,5200.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Indiana,Female,85 years and over,4491.0,47176,3678.0,1585.0,77.0,6658.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,All Ages,11026.0,125759,9920.0,4065.0,316.0,17181.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,Under 1 year,0.0,534,14.0,0.0,0.0,20.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,0-17 years,12.0,1055,25.0,0.0,0.0,45.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,1-4 years,0.0,120,0.0,0.0,0.0,13.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,5-14 years,0.0,207,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,15-24 years,11.0,995,16.0,0.0,0.0,26.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,18-29 years,38.0,1554,35.0,11.0,0.0,64.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,25-34 years,71.0,1785,54.0,23.0,0.0,105.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,30-39 years,121.0,2297,78.0,37.0,0.0,164.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,35-44 years,184.0,2928,142.0,68.0,0.0,261.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,40-49 years,275.0,3856,230.0,120.0,0.0,391.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,45-54 years,464.0,5698,394.0,200.0,17.0,674.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,50-64 years,1511.0,17755,1403.0,654.0,43.0,2299.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,55-64 years,1216.0,14250,1142.0,528.0,30.0,1856.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,65-74 years,2075.0,24496,2079.0,911.0,56.0,3294.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,75-84 years,2926.0,31500,2666.0,1101.0,81.0,4569.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,All Sexes,85 years and over,4068.0,43246,3404.0,1231.0,116.0,6355.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,All Ages,5891.0,64521,5396.0,2332.0,139.0,9082.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,Under 1 year,0.0,307,0.0,0.0,0.0,11.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,0-17 years,0.0,631,13.0,0.0,0.0,20.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,1-4 years,0.0,76,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,5-14 years,0.0,123,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,15-24 years,0.0,722,0.0,0.0,0.0,13.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,18-29 years,15.0,1137,17.0,0.0,0.0,29.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,25-34 years,31.0,1246,30.0,12.0,0.0,50.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,30-39 years,73.0,1545,44.0,21.0,0.0,97.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,35-44 years,115.0,1928,78.0,42.0,0.0,153.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,40-49 years,157.0,2463,135.0,76.0,0.0,220.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,45-54 years,284.0,3594,241.0,125.0,10.0,410.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,50-64 years,944.0,11031,838.0,412.0,23.0,1389.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,55-64 years,755.0,8811,677.0,333.0,15.0,1110.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,65-74 years,1219.0,14371,1227.0,532.0,28.0,1938.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,75-84 years,1691.0,16561,1520.0,660.0,40.0,2589.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Male,85 years and over,1788.0,16782,1602.0,627.0,39.0,2800.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,All Ages,5135.0,61238,4524.0,1733.0,177.0,8099.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,Under 1 year,0.0,227,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,0-17 years,0.0,424,12.0,0.0,0.0,25.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,1-4 years,0.0,44,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,5-14 years,0.0,84,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,15-24 years,0.0,273,0.0,0.0,0.0,13.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,18-29 years,23.0,417,18.0,0.0,0.0,35.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,25-34 years,40.0,539,24.0,11.0,0.0,55.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,30-39 years,48.0,752,34.0,16.0,0.0,67.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,35-44 years,69.0,1000,64.0,26.0,0.0,108.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,40-49 years,118.0,1393,95.0,44.0,0.0,171.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,45-54 years,180.0,2104,153.0,75.0,0.0,264.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,50-64 years,567.0,6724,565.0,242.0,20.0,910.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,55-64 years,461.0,5439,465.0,195.0,15.0,746.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,65-74 years,856.0,10125,852.0,379.0,28.0,1356.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,75-84 years,1235.0,14939,1146.0,441.0,41.0,1980.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Iowa,Female,85 years and over,2280.0,26464,1802.0,604.0,77.0,3555.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,All Ages,10152.0,112874,9512.0,4487.0,309.0,15468.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,Under 1 year,0.0,660,10.0,0.0,0.0,14.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,0-17 years,14.0,1206,25.0,0.0,0.0,41.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,1-4 years,0.0,103,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,5-14 years,0.0,203,11.0,0.0,0.0,16.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,15-24 years,31.0,1347,23.0,10.0,0.0,45.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,18-29 years,58.0,2060,49.0,25.0,0.0,86.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,25-34 years,81.0,2222,80.0,39.0,0.0,127.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,30-39 years,142.0,2780,133.0,68.0,0.0,212.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,35-44 years,242.0,3465,197.0,116.0,0.0,331.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,40-49 years,395.0,4237,287.0,171.0,15.0,525.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,45-54 years,565.0,5578,464.0,263.0,15.0,779.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,50-64 years,1606.0,17198,1503.0,819.0,48.0,2336.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,55-64 years,1283.0,13903,1210.0,655.0,43.0,1880.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,65-74 years,2136.0,22752,2146.0,1055.0,62.0,3285.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,75-84 years,2664.0,27558,2582.0,1222.0,79.0,4095.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,All Sexes,85 years and over,3137.0,35083,2787.0,1124.0,91.0,4888.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,All Ages,5553.0,58579,5178.0,2580.0,136.0,8277.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,Under 1 year,0.0,377,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,0-17 years,0.0,716,14.0,0.0,0.0,18.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,1-4 years,0.0,52,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,5-14 years,0.0,117,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,15-24 years,21.0,999,15.0,0.0,0.0,30.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,18-29 years,41.0,1524,37.0,19.0,0.0,62.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,25-34 years,50.0,1581,54.0,27.0,0.0,80.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,30-39 years,90.0,1879,85.0,45.0,0.0,134.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,35-44 years,150.0,2208,117.0,71.0,0.0,202.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,40-49 years,240.0,2629,169.0,101.0,0.0,315.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,45-54 years,353.0,3431,268.0,159.0,0.0,469.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,50-64 years,961.0,10360,850.0,483.0,23.0,1351.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,55-64 years,758.0,8343,687.0,384.0,20.0,1081.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,65-74 years,1232.0,13245,1247.0,622.0,28.0,1882.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,75-84 years,1572.0,14361,1466.0,753.0,35.0,2315.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Male,85 years and over,1411.0,13865,1310.0,554.0,35.0,2200.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,All Ages,4599.0,54295,4334.0,1907.0,173.0,7191.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,Under 1 year,0.0,283,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,0-17 years,0.0,490,11.0,0.0,0.0,23.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,1-4 years,0.0,51,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,5-14 years,0.0,86,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,15-24 years,10.0,348,0.0,0.0,0.0,15.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,18-29 years,17.0,536,12.0,0.0,0.0,24.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,25-34 years,31.0,641,26.0,12.0,0.0,47.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,30-39 years,52.0,901,48.0,23.0,0.0,78.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,35-44 years,92.0,1257,80.0,45.0,0.0,129.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,40-49 years,155.0,1608,118.0,70.0,0.0,210.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,45-54 years,212.0,2147,196.0,104.0,0.0,310.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,50-64 years,645.0,6838,653.0,336.0,25.0,985.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,55-64 years,525.0,5560,523.0,271.0,23.0,799.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,65-74 years,904.0,9507,899.0,433.0,34.0,1403.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,75-84 years,1092.0,13197,1116.0,469.0,44.0,1780.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kansas,Female,85 years and over,1726.0,21218,1477.0,570.0,56.0,2688.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,All Ages,20274.0,209080,23589.0,10272.0,511.0,34045.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,Under 1 year,0.0,1035,16.0,0.0,0.0,21.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,0-17 years,22.0,1930,39.0,0.0,0.0,65.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,1-4 years,0.0,225,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,5-14 years,10.0,343,11.0,0.0,0.0,25.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,15-24 years,50.0,2213,55.0,18.0,0.0,94.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,18-29 years,100.0,3861,106.0,37.0,0.0,176.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,25-34 years,165.0,4841,157.0,69.0,0.0,258.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,30-39 years,278.0,6554,298.0,136.0,0.0,448.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,35-44 years,457.0,8354,538.0,246.0,13.0,762.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,40-49 years,708.0,10443,818.0,388.0,22.0,1160.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,45-54 years,1201.0,14356,1341.0,652.0,25.0,1915.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,50-64 years,3646.0,40147,4487.0,2042.0,107.0,6185.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,55-64 years,2864.0,31568,3626.0,1619.0,94.0,4952.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,65-74 years,4897.0,46817,6151.0,2777.0,121.0,8379.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,75-84 years,5642.0,52328,6773.0,2924.0,122.0,9598.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,All Sexes,85 years and over,4981.0,47000,4917.0,1964.0,115.0,8034.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,All Ages,10510.0,109199,12552.0,5611.0,241.0,17667.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,Under 1 year,0.0,578,0.0,0.0,0.0,10.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,0-17 years,11.0,1114,19.0,0.0,0.0,32.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,1-4 years,0.0,127,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,5-14 years,0.0,195,0.0,0.0,0.0,11.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,15-24 years,37.0,1567,37.0,13.0,0.0,64.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,18-29 years,65.0,2719,62.0,20.0,0.0,110.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,25-34 years,97.0,3334,89.0,35.0,0.0,154.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,30-39 years,161.0,4371,175.0,82.0,0.0,259.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,35-44 years,255.0,5332,294.0,138.0,0.0,419.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,40-49 years,417.0,6497,450.0,220.0,12.0,659.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,45-54 years,715.0,8806,751.0,377.0,13.0,1102.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,50-64 years,2104.0,24021,2506.0,1158.0,49.0,3493.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,55-64 years,1647.0,18783,2026.0,918.0,42.0,2789.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,65-74 years,2783.0,26322,3471.0,1594.0,59.0,4713.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,75-84 years,2966.0,26322,3644.0,1612.0,57.0,5051.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Male,85 years and over,2003.0,17833,2225.0,922.0,50.0,3350.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Female,All Ages,9764.0,99881,11037.0,4661.0,270.0,16378.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Female,Under 1 year,0.0,457,0.0,0.0,0.0,11.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Female,0-17 years,11.0,816,20.0,0.0,0.0,33.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Female,1-4 years,0.0,98,0.0,0.0,0.0,0.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Female,5-14 years,0.0,148,0.0,0.0,0.0,14.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Female,15-24 years,13.0,646,18.0,0.0,0.0,30.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Female,18-29 years,35.0,1142,44.0,17.0,0.0,66.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Female,25-34 years,68.0,1507,68.0,34.0,0.0,104.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Female,30-39 years,117.0,2183,123.0,54.0,0.0,189.0
2023-09-27,2020-01-01,2023-09-23T00:00:00.000,By Total,Kentucky,Female,35-44 years,202.0,3022,244.0,108.0,0.0,343.0
